省份,时间,累计确诊,新增确诊,现有确诊,累计治愈,新增治愈,累计死亡,新增死亡,累计无症状,新增无症状
香港,2020-07-20,1958,73,644,1302,8,12,0,0,0
香港,2020-07-19,1885,108,579,1294,20,12,0,0,0
香港,2020-07-18,1777,64,491,1274,10,12,1,0,0
香港,2020-07-17,1713,58,438,1264,10,11,1,0,0
香港,2020-07-16,1655,67,391,1254,13,10,0,0,0
香港,2020-07-15,1588,19,337,1241,12,10,2,0,0
香港,2020-07-14,1569,48,332,1229,12,8,0,0,0
香港,2020-07-13,1521,52,296,1217,3,8,1,0,0
香港,2020-07-12,1469,38,248,1214,17,7,0,0,0
香港,2020-07-11,1431,28,227,1197,10,7,0,0,0
香港,2020-07-10,1403,38,209,1187,11,7,0,0,0
香港,2020-07-09,1365,42,182,1176,9,7,0,0,0
香港,2020-07-08,1323,24,149,1167,6,7,0,0,0
香港,2020-07-07,1299,14,131,1161,4,7,0,0,0
香港,2020-07-06,1285,17,121,1157,1,7,0,0,0
香港,2020-07-05,1268,10,105,1156,11,7,0,0,0
香港,2020-07-04,1258,11,106,1145,20,7,0,0,0
香港,2020-07-03,1247,5,115,1125,5,7,0,0,0
香港,2020-07-02,1242,9,115,1120,3,7,0,0,0
香港,2020-07-01,1233,28,109,1117,10,7,0,0,0
香港,2020-06-30,1205,2,91,1107,2,7,0,0,0
香港,2020-06-29,1203,4,91,1105,0,7,0,0,0
香港,2020-06-28,1199,2,87,1105,10,7,0,0,0
香港,2020-06-27,1197,1,95,1095,4,7,0,0,0
香港,2020-06-26,1196,3,98,1091,3,7,0,0,0
香港,2020-06-25,1193,14,98,1088,2,7,1,0,0
香港,2020-06-24,1179,2,87,1086,3,6,0,0,0
香港,2020-06-23,1177,16,88,1083,5,6,1,0,0
香港,2020-06-22,1161,30,78,1078,0,5,0,0,0
香港,2020-06-21,1131,3,48,1078,1,5,0,0,0
香港,2020-06-20,1128,1,46,1077,3,5,1,0,0
香港,2020-06-19,1127,3,49,1074,2,4,0,0,0
香港,2020-06-18,1124,4,48,1072,1,4,0,0,0
香港,2020-06-17,1120,8,45,1071,2,4,0,0,0
香港,2020-06-16,1112,0,39,1069,2,4,0,0,0
香港,2020-06-15,1112,3,41,1067,0,4,0,0,0
香港,2020-06-14,1109,0,38,1067,6,4,0,0,0
香港,2020-06-13,1109,1,44,1061,1,4,0,0,0
香港,2020-06-12,1108,1,44,1060,5,4,0,0,0
香港,2020-06-11,1107,0,48,1055,4,4,0,0,0
香港,2020-06-10,1107,0,52,1051,1,4,0,0,0
香港,2020-06-09,1107,0,53,1050,1,4,0,0,0
香港,2020-06-08,1107,1,54,1049,0,4,0,0,0
香港,2020-06-07,1106,1,53,1049,1,4,0,0,0
香港,2020-06-06,1105,3,53,1048,3,4,0,0,0
香港,2020-06-05,1102,3,53,1045,3,4,0,0,0
香港,2020-06-04,1099,6,53,1042,3,4,0,0,0
香港,2020-06-03,1093,0,50,1039,1,4,0,0,0
香港,2020-06-02,1093,6,51,1038,1,4,0,0,0
香港,2020-06-01,1087,3,46,1037,0,4,0,0,0
香港,2020-05-31,1084,2,43,1037,1,4,0,0,0
香港,2020-05-30,1082,3,42,1036,1,4,0,0,0
香港,2020-05-29,1079,13,40,1035,0,4,0,0,0
香港,2020-05-28,1066,0,27,1035,1,4,0,0,0
香港,2020-05-27,1066,1,28,1034,1,4,0,0,0
香港,2020-05-26,1065,0,28,1033,3,4,0,0,0
香港,2020-05-25,1065,0,31,1030,0,4,0,0,0
香港,2020-05-24,1065,0,31,1030,1,4,0,0,0
香港,2020-05-23,1065,0,32,1029,0,4,0,0,0
香港,2020-05-22,1065,2,32,1029,0,4,0,0,0
香港,2020-05-21,1063,8,30,1029,3,4,0,0,0
香港,2020-05-20,1055,0,25,1026,1,4,0,0,0
香港,2020-05-19,1055,0,26,1025,0,4,0,0,0
香港,2020-05-18,1055,0,26,1025,1,4,0,0,0
香港,2020-05-17,1055,3,27,1024,2,4,0,0,0
香港,2020-05-16,1052,0,26,1022,3,4,0,0,0
香港,2020-05-15,1052,0,29,1019,10,4,0,0,0
香港,2020-05-14,1051,1,38,1009,1,4,0,0,0
香港,2020-05-13,1050,0,38,1008,17,4,0,0,0
香港,2020-05-12,1047,0,52,991,6,4,0,0,0
香港,2020-05-11,1047,3,58,985,3,4,0,0,0
香港,2020-05-10,1047,3,61,982,15,4,0,0,0
香港,2020-05-09,1044,0,73,967,7,4,0,0,0
香港,2020-05-08,1044,0,80,960,16,4,0,0,0
香港,2020-05-07,1044,4,96,944,12,4,0,0,0
香港,2020-05-06,1040,0,104,932,12,4,0,0,0
香港,2020-05-05,1040,0,116,920,20,4,0,0,0
香港,2020-05-04,1040,1,136,900,21,4,0,0,0
香港,2020-05-03,1039,0,156,879,15,4,0,0,0
香港,2020-05-02,1039,0,171,864,5,4,0,0,0
香港,2020-05-01,1039,2,176,859,13,4,0,0,0
香港,2020-04-30,1037,0,187,846,16,4,0,0,0
香港,2020-04-29,1037,0,203,830,19,4,0,0,0
香港,2020-04-28,1037,0,222,811,24,4,0,0,0
香港,2020-04-27,1037,0,246,787,15,4,0,0,0
香港,2020-04-26,1037,0,261,772,19,4,0,0,0
香港,2020-04-25,1037,2,280,753,28,4,0,0,0
香港,2020-04-24,1035,0,306,725,26,4,0,0,0
香港,2020-04-23,1035,2,332,699,21,4,0,0,0
香港,2020-04-22,1033,4,351,678,0,4,0,0,0
香港,2020-04-21,1029,4,347,678,48,4,0,0,0
香港,2020-04-20,1025,0,391,630,28,4,0,0,0
香港,2020-04-19,1025,2,419,602,0,4,0,0,0
香港,2020-04-18,1023,2,417,602,70,4,0,0,0
香港,2020-04-17,1021,4,485,532,47,4,0,0,0
香港,2020-04-16,1017,1,528,485,26,4,0,0,0
香港,2020-04-15,1016,4,553,459,25,4,0,0,0
香港,2020-04-14,1012,3,574,434,37,4,0,0,0
香港,2020-04-13,1009,5,608,397,37,4,0,0,0
香港,2020-04-12,1004,4,640,360,24,4,0,0,0
香港,2020-04-11,1000,11,660,336,27,4,0,0,0
香港,2020-04-10,989,16,676,309,16,4,0,0,0
香港,2020-04-09,973,13,676,293,29,4,0,0,0
香港,2020-04-08,960,24,692,264,48,4,0,0,0
香港,2020-04-07,936,21,716,216,0,4,0,0,0
香港,2020-04-06,914,24,694,216,10,4,0,0,0
香港,2020-04-05,890,28,680,206,20,4,0,0,0
香港,2020-04-04,862,17,672,186,13,4,0,0,0
香港,2020-04-03,845,43,668,173,19,4,0,0,0
香港,2020-04-02,802,37,644,154,7,4,0,0,0
香港,2020-04-01,765,51,614,147,19,4,0,0,0
香港,2020-03-31,714,32,582,128,4,4,0,0,0
香港,2020-03-30,682,41,554,124,6,4,0,0,0
香港,2020-03-29,641,59,519,118,6,4,0,0,0
香港,2020-03-28,582,64,466,112,1,4,0,0,0
香港,2020-03-27,518,65,403,111,1,4,0,0,0
香港,2020-03-26,453,43,339,110,4,4,0,0,0
香港,2020-03-25,410,24,300,106,4,4,0,0,0
香港,2020-03-24,386,30,280,102,1,4,0,0,0
香港,2020-03-23,356,39,251,101,1,4,0,0,0
香港,2020-03-22,317,44,213,100,0,4,0,0,0
香港,2020-03-21,273,17,169,100,2,4,0,0,0
香港,2020-03-20,256,48,154,98,0,4,0,0,0
香港,2020-03-19,208,16,106,98,3,4,0,0,0
香港,2020-03-18,192,25,93,95,3,4,0,0,0
香港,2020-03-17,167,10,71,92,4,4,0,0,0
香港,2020-03-16,157,9,65,88,4,4,0,0,0
香港,2020-03-15,148,7,60,84,3,4,0,0,0
香港,2020-03-14,141,4,56,81,3,4,0,0,0
香港,2020-03-13,137,6,55,78,3,4,1,0,0
香港,2020-03-12,131,2,53,75,8,3,0,0,0
香港,2020-03-11,129,9,59,67,2,3,0,0,0
香港,2020-03-10,120,5,52,65,5,3,0,0,0
香港,2020-03-09,115,1,52,60,1,3,0,0,0
香港,2020-03-08,114,5,52,59,4,3,1,0,0
香港,2020-03-07,109,2,52,55,4,2,0,0,0
香港,2020-03-06,107,3,54,51,5,2,0,0,0
香港,2020-03-05,104,0,56,46,3,2,0,0,0
香港,2020-03-04,104,4,59,43,6,2,0,0,0
香港,2020-03-03,100,0,61,37,1,2,0,0,0
香港,2020-03-02,100,2,62,36,0,2,0,0,0
香港,2020-03-01,98,3,60,36,3,2,0,0,0
香港,2020-02-29,95,1,60,33,3,2,0,0,0
香港,2020-02-28,94,1,62,30,4,2,0,0,0
香港,2020-02-27,93,2,65,26,2,2,0,0,0
香港,2020-02-26,91,6,65,24,6,2,0,0,0
香港,2020-02-25,85,4,65,18,-1,2,0,0,0
香港,2020-02-24,81,7,60,19,7,2,0,0,0
香港,2020-02-23,74,5,60,12,1,2,0,0,0
香港,2020-02-22,69,1,56,11,5,2,0,0,0
香港,2020-02-21,68,0,60,6,1,2,0,0,0
香港,2020-02-20,68,3,61,5,0,2,0,0,0
香港,2020-02-19,65,3,58,5,1,2,0,0,0
香港,2020-02-18,62,2,56,4,2,2,1,0,0
香港,2020-02-17,60,3,57,2,0,1,0,0,0
香港,2020-02-16,57,1,54,2,1,1,0,0,0
香港,2020-02-15,56,0,54,1,0,1,0,0,0
香港,2020-02-14,56,3,54,1,0,1,0,0,0
香港,2020-02-13,53,3,51,1,0,1,0,0,0
香港,2020-02-12,50,1,48,1,0,1,0,0,0
香港,2020-02-11,49,7,47,1,1,1,0,0,0
香港,2020-02-10,42,6,41,0,0,1,0,0,0
香港,2020-02-09,36,10,35,0,0,1,0,0,0
香港,2020-02-08,26,0,25,0,0,1,0,0,0
香港,2020-02-07,26,2,25,0,0,1,0,0,0
香港,2020-02-06,24,3,23,0,0,1,0,0,0
香港,2020-02-05,21,3,20,0,0,1,0,0,0
香港,2020-02-04,18,3,17,0,0,1,1,0,0
香港,2020-02-03,15,0,15,0,0,0,0,0,0
香港,2020-02-02,15,1,15,0,0,0,0,0,0
香港,2020-02-01,14,1,14,0,0,0,0,0,0
香港,2020-01-31,13,1,13,0,0,0,0,0,0
香港,2020-01-30,12,2,12,0,0,0,0,0,0
香港,2020-01-29,10,2,10,0,0,0,0,0,0
香港,2020-01-28,8,0,8,0,0,0,0,0,0
香港,2020-01-27,8,3,8,0,0,0,0,0,0
香港,2020-01-26,5,0,5,0,0,0,0,0,0
香港,2020-01-25,5,3,5,0,0,0,0,0,0
香港,2020-01-24,2,0,2,0,0,0,0,0,0
香港,2020-01-23,2,0,2,0,0,0,0,0,0
